Order Date,Product,Quantity Ordered,Price Each,Purchase Address
12/22/19 19:37,Apple Airpods Headphones,1.0,150.0,"675 Pine St, San Francisco, CA 94016"
12/09/19 08:04,34in Ultrawide Monitor,1.0,379.99,"858 North St, Portland, OR 97035"
12/05/19 12:54,AA Batteries (4-pack),3.0,3.84,"756 Lincoln St, Atlanta, GA 30301"
12/10/19 10:48,AAA Batteries (4-pack),3.0,2.99,"311 North St, Portland, ME 04101"
12/10/19 14:13,27in FHD Monitor,1.0,149.99,"5 Cedar St, Boston, MA 02215"
12/13/19 22:00,Google Phone,1.0,600.0,"585 Hickory St, San Francisco, CA 94016"
12/27/19 21:12,Vareebadd Phone,1.0,400.0,"988 7th St, Dallas, TX 75001"
12/23/19 01:47,Apple Airpods Headphones,1.0,150.0,"788 13th St, Los Angeles, CA 90001"
12/28/19 01:18,Flatscreen TV,1.0,300.0,"203 7th St, New York City, NY 10001"
12/05/19 23:13,27in FHD Monitor,1.0,149.99,"397 5th St, San Francisco, CA 94016"
12/17/19 15:27,34in Ultrawide Monitor,1.0,379.99,"185 2nd St, Atlanta, GA 30301"
12/11/19 23:14,Apple Airpods Headphones,1.0,150.0,"495 Dogwood St, Austin, TX 73301"
12/07/19 11:30,iPhone,1.0,700.0,"505 West St, New York City, NY 10001"
12/04/19 10:53,Macbook Pro Laptop,1.0,1700.0,"708 Dogwood St, Atlanta, GA 30301"
12/03/19 17:22,iPhone,1.0,700.0,"979 Madison St, New York City, NY 10001"
12/17/19 14:52,Macbook Pro Laptop,1.0,1700.0,"599 Madison St, Los Angeles, CA 90001"
12/27/19 17:46,27in 4K Gaming Monitor,1.0,389.99,"20 Ridge St, San Francisco, CA 94016"
12/06/19 23:07,Apple Airpods Headphones,1.0,150.0,"337 5th St, Austin, TX 73301"
12/31/19 06:30,34in Ultrawide Monitor,1.0,379.99,"199 Highland St, Portland, ME 04101"
12/09/19 11:45,27in 4K Gaming Monitor,1.0,389.99,"109 5th St, Portland, OR 97035"
12/30/19 10:07,27in 4K Gaming Monitor,1.0,389.99,"496 Cherry St, Dallas, TX 75001"
12/12/19 23:53,Apple Airpods Headphones,1.0,150.0,"101 South St, San Francisco, CA 94016"
12/28/19 20:22,Apple Airpods Headphones,1.0,150.0,"151 14th St, Boston, MA 02215"
12/17/19 20:53,iPhone,1.0,700.0,"118 8th St, Atlanta, GA 30301"
12/10/19 12:29,Apple Airpods Headphones,1.0,150.0,"157 Ridge St, Los Angeles, CA 90001"
12/22/19 21:16,Google Phone,1.0,600.0,"179 2nd St, San Francisco, CA 94016"
12/20/19 15:20,27in 4K Gaming Monitor,1.0,389.99,"477 Center St, Portland, OR 97035"
12/12/19 02:42,Apple Airpods Headphones,1.0,150.0,"729 River St, Austin, TX 73301"
12/10/19 19:24,27in 4K Gaming Monitor,1.0,389.99,"704 Forest St, San Francisco, CA 94016"
12/28/19 20:20,Apple Airpods Headphones,1.0,150.0,"264 Hill St, San Francisco, CA 94016"
12/14/19 10:03,iPhone,1.0,700.0,"45 Maple St, New York City, NY 10001"
12/15/19 22:30,Macbook Pro Laptop,1.0,1700.0,"117 Dogwood St, Atlanta, GA 30301"
12/08/19 16:59,27in FHD Monitor,1.0,149.99,"525 8th St, Portland, OR 97035"
12/28/19 11:43,27in FHD Monitor,1.0,149.99,"815 Johnson St, Atlanta, GA 30301"
12/23/19 14:41,Vareebadd Phone,1.0,400.0,"193 Wilson St, Dallas, TX 75001"
12/10/19 19:27,AA Batteries (4-pack),3.0,3.84,"388 West St, Los Angeles, CA 90001"
12/17/19 00:24,Google Phone,1.0,600.0,"103 Madison St, Austin, TX 73301"
12/06/19 07:47,ThinkPad Laptop,1.0,999.99,"256 2nd St, New York City, NY 10001"
12/30/19 18:16,Apple Airpods Headphones,1.0,150.0,"344 Lincoln St, Los Angeles, CA 90001"
12/15/19 07:27,Flatscreen TV,1.0,300.0,"541 Washington St, Los Angeles, CA 90001"
12/10/19 21:07,27in 4K Gaming Monitor,1.0,389.99,"938 6th St, Portland, OR 97035"
12/09/19 10:58,Apple Airpods Headphones,1.0,150.0,"124 11th St, San Francisco, CA 94016"
12/28/19 14:25,27in FHD Monitor,1.0,149.99,"989 Meadow St, Seattle, WA 98101"
12/24/19 11:03,AAA Batteries (4-pack),3.0,2.99,"422 North St, San Francisco, CA 94016"
12/01/19 09:48,27in 4K Gaming Monitor,1.0,389.99,"603 4th St, New York City, NY 10001"
12/21/19 13:55,Macbook Pro Laptop,1.0,1700.0,"730 Dogwood St, Los Angeles, CA 90001"
12/15/19 14:21,Google Phone,1.0,600.0,"530 Center St, Atlanta, GA 30301"
12/31/19 00:00,34in Ultrawide Monitor,1.0,379.99,"534 Main St, Los Angeles, CA 90001"
12/11/19 17:06,Apple Airpods Headphones,1.0,150.0,"368 Madison St, San Francisco, CA 94016"
12/22/19 14:30,Apple Airpods Headphones,1.0,150.0,"149 6th St, San Francisco, CA 94016"
12/09/19 08:30,Apple Airpods Headphones,1.0,150.0,"408 Main St, San Francisco, CA 94016"
12/12/19 19:14,ThinkPad Laptop,1.0,999.99,"481 Sunset St, Seattle, WA 98101"
12/03/19 07:53,34in Ultrawide Monitor,1.0,379.99,"862 Forest St, Los Angeles, CA 90001"
12/03/19 18:06,Apple Airpods Headphones,1.0,150.0,"725 River St, San Francisco, CA 94016"
12/21/19 15:06,Apple Airpods Headphones,1.0,150.0,"930 Main St, Boston, MA 02215"
12/16/19 09:12,34in Ultrawide Monitor,1.0,379.99,"675 Sunset St, Seattle, WA 98101"
12/30/19 19:38,Apple Airpods Headphones,1.0,150.0,"322 Wilson St, Boston, MA 02215"
12/09/19 16:31,ThinkPad Laptop,1.0,999.99,"694 Cherry St, Seattle, WA 98101"
12/21/19 16:29,27in FHD Monitor,1.0,149.99,"487 Wilson St, San Francisco, CA 94016"
12/07/19 04:15,Flatscreen TV,1.0,300.0,"761 6th St, San Francisco, CA 94016"
12/16/19 13:19,Apple Airpods Headphones,1.0,150.0,"267 5th St, Atlanta, GA 30301"
12/28/19 14:33,Apple Airpods Headphones,1.0,150.0,"434 10th St, New York City, NY 10001"
12/07/19 22:34,Vareebadd Phone,1.0,400.0,"392 River St, San Francisco, CA 94016"
12/02/19 14:48,AA Batteries (4-pack),5.0,3.84,"805 Chestnut St, Boston, MA 02215"
12/25/19 14:36,34in Ultrawide Monitor,1.0,379.99,"619 Center St, Seattle, WA 98101"
12/26/19 11:57,Google Phone,1.0,600.0,"713 Jackson St, Boston, MA 02215"
12/31/19 18:19,Apple Airpods Headphones,1.0,150.0,"103 River St, Boston, MA 02215"
12/30/19 07:16,iPhone,1.0,700.0,"611 River St, Atlanta, GA 30301"
12/01/19 09:08,27in FHD Monitor,1.0,149.99,"14 8th St, San Francisco, CA 94016"
12/22/19 05:25,Macbook Pro Laptop,1.0,1700.0,"414 Cedar St, Seattle, WA 98101"
12/10/19 20:10,iPhone,1.0,700.0,"171 Main St, Dallas, TX 75001"
12/19/19 10:14,Google Phone,1.0,600.0,"564 6th St, Austin, TX 73301"
12/12/19 12:50,34in Ultrawide Monitor,1.0,379.99,"355 Forest St, Boston, MA 02215"
12/05/19 08:32,Apple Airpods Headphones,1.0,150.0,"4 Pine St, San Francisco, CA 94016"
12/10/19 13:02,Google Phone,1.0,600.0,"540 West St, Seattle, WA 98101"
12/27/19 15:09,27in FHD Monitor,1.0,149.99,"522 River St, Atlanta, GA 30301"
12/23/19 15:27,27in 4K Gaming Monitor,1.0,389.99,"954 Walnut St, Dallas, TX 75001"
12/03/19 14:51,AAA Batteries (4-pack),3.0,2.99,"47 Dogwood St, Boston, MA 02215"
12/09/19 10:31,Vareebadd Phone,1.0,400.0,"303 8th St, New York City, NY 10001"
12/07/19 11:02,AAA Batteries (4-pack),3.0,2.99,"568 Pine St, Portland, OR 97035"
12/27/19 13:38,Apple Airpods Headphones,1.0,150.0,"544 Hickory St, Dallas, TX 75001"
12/31/19 08:06,34in Ultrawide Monitor,1.0,379.99,"79 6th St, Los Angeles, CA 90001"
12/21/19 13:05,LG Dryer,1.0,600.0,"818 1st St, Los Angeles, CA 90001"
12/22/19 10:26,Google Phone,1.0,600.0,"212 Hill St, Atlanta, GA 30301"
12/09/19 19:20,27in 4K Gaming Monitor,1.0,389.99,"970 1st St, Seattle, WA 98101"
12/21/19 23:37,Macbook Pro Laptop,1.0,1700.0,"374 Highland St, Los Angeles, CA 90001"
12/12/19 11:20,AAA Batteries (4-pack),3.0,2.99,"421 2nd St, San Francisco, CA 94016"
12/24/19 12:39,Apple Airpods Headphones,1.0,150.0,"350 Jackson St, New York City, NY 10001"
12/22/19 10:18,Flatscreen TV,1.0,300.0,"703 Lake St, San Francisco, CA 94016"
12/04/19 15:16,iPhone,1.0,700.0,"560 South St, Seattle, WA 98101"
12/26/19 09:37,Apple Airpods Headphones,1.0,150.0,"527 Johnson St, Los Angeles, CA 90001"
12/03/19 19:57,Google Phone,1.0,600.0,"471 Hickory St, Los Angeles, CA 90001"
12/14/19 12:58,Flatscreen TV,1.0,300.0,"748 Lincoln St, New York City, NY 10001"
12/14/19 10:07,iPhone,1.0,700.0,"871 Main St, Los Angeles, CA 90001"
12/20/19 14:01,Apple Airpods Headphones,1.0,150.0,"314 Wilson St, Seattle, WA 98101"
12/29/19 20:29,iPhone,1.0,700.0,"356 Spruce St, San Francisco, CA 94016"
12/22/19 21:39,Apple Airpods Headphones,1.0,150.0,"450 11th St, Portland, OR 97035"
12/06/19 16:04,iPhone,1.0,700.0,"987 Lakeview St, Los Angeles, CA 90001"
12/06/19 16:04,Apple Airpods Headphones,1.0,150.0,"987 Lakeview St, Los Angeles, CA 90001"
12/17/19 11:38,Apple Airpods Headphones,1.0,150.0,"376 8th St, Los Angeles, CA 90001"
12/24/19 14:23,iPhone,1.0,700.0,"142 Wilson St, San Francisco, CA 94016"
12/18/19 19:31,Apple Airpods Headphones,1.0,150.0,"655 Elm St, Austin, TX 73301"
12/25/19 18:55,AAA Batteries (4-pack),3.0,2.99,"680 Willow St, Boston, MA 02215"
12/31/19 09:03,Flatscreen TV,1.0,300.0,"627 Lake St, Los Angeles, CA 90001"
12/13/19 22:48,AAA Batteries (4-pack),4.0,2.99,"889 Willow St, Portland, OR 97035"
12/30/19 19:25,Google Phone,1.0,600.0,"65 Ridge St, Boston, MA 02215"
12/04/19 08:53,27in FHD Monitor,1.0,149.99,"985 Park St, Los Angeles, CA 90001"
12/31/19 04:50,AAA Batteries (4-pack),3.0,2.99,"828 Main St, Los Angeles, CA 90001"
12/25/19 22:58,34in Ultrawide Monitor,1.0,379.99,"806 Spruce St, San Francisco, CA 94016"
12/14/19 22:47,27in FHD Monitor,1.0,149.99,"702 Elm St, Atlanta, GA 30301"
12/28/19 11:31,34in Ultrawide Monitor,1.0,379.99,"94 Adams St, San Francisco, CA 94016"
12/19/19 11:57,Apple Airpods Headphones,1.0,150.0,"260 Center St, Austin, TX 73301"
12/24/19 17:37,AAA Batteries (4-pack),3.0,2.99,"93 6th St, Los Angeles, CA 90001"
12/30/19 22:06,Google Phone,1.0,600.0,"373 River St, San Francisco, CA 94016"
12/06/19 17:34,iPhone,1.0,700.0,"233 Pine St, San Francisco, CA 94016"
12/28/19 17:12,Apple Airpods Headphones,1.0,150.0,"688 11th St, Los Angeles, CA 90001"
01/01/20 01:17,Apple Airpods Headphones,1.0,150.0,"762 Johnson St, San Francisco, CA 94016"
12/17/19 19:30,27in 4K Gaming Monitor,1.0,389.99,"439 Cherry St, San Francisco, CA 94016"
12/09/19 11:14,34in Ultrawide Monitor,1.0,379.99,"457 12th St, San Francisco, CA 94016"
12/01/19 05:47,Apple Airpods Headphones,1.0,150.0,"113 South St, Los Angeles, CA 90001"
12/23/19 00:03,34in Ultrawide Monitor,1.0,379.99,"435 Wilson St, Seattle, WA 98101"
12/20/19 12:21,iPhone,1.0,700.0,"977 Cedar St, Dallas, TX 75001"
12/25/19 22:31,34in Ultrawide Monitor,1.0,379.99,"257 12th St, Portland, OR 97035"
12/22/19 17:04,iPhone,1.0,700.0,"451 9th St, Los Angeles, CA 90001"
12/28/19 10:02,iPhone,1.0,700.0,"126 Hickory St, Portland, OR 97035"
12/29/19 16:45,iPhone,1.0,700.0,"459 Meadow St, San Francisco, CA 94016"
12/03/19 12:42,iPhone,1.0,700.0,"155 Church St, New York City, NY 10001"
12/03/19 12:42,Apple Airpods Headphones,1.0,150.0,"155 Church St, New York City, NY 10001"
12/18/19 15:23,ThinkPad Laptop,1.0,999.99,"851 Meadow St, Dallas, TX 75001"
12/16/19 14:09,iPhone,1.0,700.0,"547 9th St, San Francisco, CA 94016"
12/11/19 10:40,iPhone,1.0,700.0,"934 Church St, San Francisco, CA 94016"
12/29/19 11:42,LG Washing Machine,1.0,600.0,"568 7th St, New York City, NY 10001"
12/09/19 12:48,27in 4K Gaming Monitor,1.0,389.99,"615 North St, Atlanta, GA 30301"
12/15/19 18:34,AA Batteries (4-pack),3.0,3.84,"71 North St, Atlanta, GA 30301"
12/30/19 15:21,LG Washing Machine,1.0,600.0,"804 10th St, Dallas, TX 75001"
12/22/19 21:11,27in FHD Monitor,1.0,149.99,"23 Meadow St, Los Angeles, CA 90001"
12/01/19 11:59,Google Phone,1.0,600.0,"145 Sunset St, Boston, MA 02215"
12/30/19 04:11,Apple Airpods Headphones,1.0,150.0,"506 7th St, Dallas, TX 75001"
12/08/19 09:05,iPhone,1.0,700.0,"809 West St, Los Angeles, CA 90001"
12/09/19 18:39,iPhone,1.0,700.0,"104 Walnut St, San Francisco, CA 94016"
12/17/19 20:51,27in FHD Monitor,1.0,149.99,"305 Center St, San Francisco, CA 94016"
12/11/19 22:48,Apple Airpods Headphones,1.0,150.0,"882 1st St, San Francisco, CA 94016"
12/04/19 22:46,Apple Airpods Headphones,1.0,150.0,"498 Sunset St, San Francisco, CA 94016"
12/30/19 08:03,34in Ultrawide Monitor,1.0,379.99,"545 Dogwood St, Los Angeles, CA 90001"
12/26/19 17:07,27in FHD Monitor,1.0,149.99,"916 Park St, Seattle, WA 98101"
12/09/19 14:51,Macbook Pro Laptop,1.0,1700.0,"108 Lake St, Los Angeles, CA 90001"
12/20/19 18:51,ThinkPad Laptop,1.0,999.99,"651 Chestnut St, Boston, MA 02215"
12/21/19 12:41,iPhone,1.0,700.0,"256 Wilson St, Boston, MA 02215"
12/29/19 21:07,AA Batteries (4-pack),3.0,3.84,"515 Wilson St, Portland, OR 97035"
12/27/19 17:38,AAA Batteries (4-pack),3.0,2.99,"418 Lake St, New York City, NY 10001"
12/10/19 15:49,Vareebadd Phone,1.0,400.0,"27 Dogwood St, Dallas, TX 75001"
12/29/19 16:45,Apple Airpods Headphones,1.0,150.0,"114 Cedar St, New York City, NY 10001"
12/18/19 00:31,iPhone,1.0,700.0,"153 Forest St, Dallas, TX 75001"
12/14/19 22:40,Apple Airpods Headphones,1.0,150.0,"423 Dogwood St, Boston, MA 02215"
12/25/19 01:22,Flatscreen TV,1.0,300.0,"245 Highland St, Austin, TX 73301"
12/02/19 23:03,Apple Airpods Headphones,1.0,150.0,"629 Sunset St, Boston, MA 02215"
12/10/19 11:23,Google Phone,1.0,600.0,"170 Pine St, San Francisco, CA 94016"
12/13/19 16:39,27in 4K Gaming Monitor,1.0,389.99,"837 North St, San Francisco, CA 94016"
12/08/19 20:28,Macbook Pro Laptop,1.0,1700.0,"646 Washington St, Los Angeles, CA 90001"
12/02/19 18:23,Flatscreen TV,1.0,300.0,"112 Highland St, New York City, NY 10001"
12/30/19 19:16,27in FHD Monitor,1.0,149.99,"532 Meadow St, Portland, ME 04101"
12/03/19 21:29,Macbook Pro Laptop,1.0,1700.0,"608 Elm St, San Francisco, CA 94016"
12/03/19 23:05,34in Ultrawide Monitor,1.0,379.99,"912 Pine St, Los Angeles, CA 90001"
12/14/19 17:21,Google Phone,1.0,600.0,"594 6th St, San Francisco, CA 94016"
12/21/19 19:40,iPhone,1.0,700.0,"983 Madison St, New York City, NY 10001"
12/05/19 09:19,34in Ultrawide Monitor,1.0,379.99,"972 8th St, Austin, TX 73301"
12/31/19 15:06,Macbook Pro Laptop,1.0,1700.0,"433 North St, San Francisco, CA 94016"
12/24/19 19:11,Flatscreen TV,1.0,300.0,"696 12th St, Portland, OR 97035"
12/30/19 08:04,ThinkPad Laptop,1.0,999.99,"740 Main St, San Francisco, CA 94016"
12/17/19 23:16,27in FHD Monitor,1.0,149.99,"930 Meadow St, Atlanta, GA 30301"
12/02/19 09:30,27in FHD Monitor,1.0,149.99,"823 West St, Boston, MA 02215"
12/04/19 19:14,27in FHD Monitor,1.0,149.99,"758 River St, Seattle, WA 98101"
12/04/19 19:14,Apple Airpods Headphones,1.0,150.0,"758 River St, Seattle, WA 98101"
12/31/19 17:06,34in Ultrawide Monitor,1.0,379.99,"65 Jackson St, San Francisco, CA 94016"
12/21/19 11:24,iPhone,1.0,700.0,"975 South St, Atlanta, GA 30301"
12/29/19 23:20,Google Phone,1.0,600.0,"305 Meadow St, Austin, TX 73301"
12/28/19 04:48,Flatscreen TV,1.0,300.0,"104 12th St, Boston, MA 02215"
12/28/19 12:08,Flatscreen TV,1.0,300.0,"723 5th St, Dallas, TX 75001"
12/11/19 07:32,Apple Airpods Headphones,1.0,150.0,"374 Main St, Austin, TX 73301"
12/13/19 09:25,27in FHD Monitor,1.0,149.99,"123 Spruce St, Los Angeles, CA 90001"
12/11/19 20:05,27in 4K Gaming Monitor,1.0,389.99,"175 Wilson St, Atlanta, GA 30301"
12/04/19 20:23,34in Ultrawide Monitor,1.0,379.99,"202 Pine St, Boston, MA 02215"
12/13/19 12:51,Apple Airpods Headphones,1.0,150.0,"602 Park St, Austin, TX 73301"
12/10/19 11:00,Vareebadd Phone,1.0,400.0,"436 River St, San Francisco, CA 94016"
12/26/19 12:51,Apple Airpods Headphones,1.0,150.0,"535 Church St, Austin, TX 73301"
12/05/19 10:56,iPhone,1.0,700.0,"156 Willow St, Los Angeles, CA 90001"
12/29/19 11:26,Apple Airpods Headphones,1.0,150.0,"531 9th St, Portland, OR 97035"
12/05/19 18:56,27in 4K Gaming Monitor,1.0,389.99,"874 Hill St, Atlanta, GA 30301"
12/07/19 21:10,34in Ultrawide Monitor,1.0,379.99,"832 Chestnut St, San Francisco, CA 94016"
12/19/19 20:03,Apple Airpods Headphones,1.0,150.0,"339 Wilson St, San Francisco, CA 94016"
12/01/19 09:08,Flatscreen TV,1.0,300.0,"907 Willow St, Los Angeles, CA 90001"
12/13/19 10:55,34in Ultrawide Monitor,1.0,379.99,"482 2nd St, Los Angeles, CA 90001"
12/06/19 11:32,iPhone,1.0,700.0,"611 Maple St, Seattle, WA 98101"
12/05/19 22:58,Apple Airpods Headphones,1.0,150.0,"403 14th St, New York City, NY 10001"
12/10/19 11:26,27in 4K Gaming Monitor,1.0,389.99,"448 Wilson St, New York City, NY 10001"
12/21/19 19:11,Apple Airpods Headphones,1.0,150.0,"12 Johnson St, Boston, MA 02215"
12/21/19 12:47,Vareebadd Phone,1.0,400.0,"452 Adams St, Austin, TX 73301"
12/10/19 16:13,iPhone,1.0,700.0,"726 South St, Boston, MA 02215"
12/09/19 10:33,iPhone,1.0,700.0,"288 North St, Los Angeles, CA 90001"
12/24/19 22:26,Macbook Pro Laptop,1.0,1700.0,"117 Lakeview St, San Francisco, CA 94016"
12/18/19 21:27,27in 4K Gaming Monitor,1.0,389.99,"640 Spruce St, Boston, MA 02215"
12/28/19 18:41,Flatscreen TV,1.0,300.0,"176 Highland St, New York City, NY 10001"
12/22/19 23:33,iPhone,1.0,700.0,"462 Dogwood St, Los Angeles, CA 90001"
12/02/19 22:19,iPhone,1.0,700.0,"87 Cherry St, Boston, MA 02215"
12/10/19 12:41,AAA Batteries (4-pack),3.0,2.99,"795 South St, Portland, OR 97035"
12/20/19 13:03,Macbook Pro Laptop,1.0,1700.0,"890 Cedar St, Dallas, TX 75001"
12/30/19 10:01,Google Phone,1.0,600.0,"728 1st St, New York City, NY 10001"
12/10/19 18:35,Google Phone,1.0,600.0,"75 Center St, New York City, NY 10001"
12/24/19 09:18,Vareebadd Phone,1.0,400.0,"331 11th St, Boston, MA 02215"
12/12/19 09:44,Apple Airpods Headphones,1.0,150.0,"429 Highland St, San Francisco, CA 94016"
12/20/19 22:14,Apple Airpods Headphones,1.0,150.0,"481 North St, Atlanta, GA 30301"
12/16/19 18:22,34in Ultrawide Monitor,1.0,379.99,"721 1st St, Dallas, TX 75001"
12/05/19 14:03,iPhone,1.0,700.0,"814 5th St, Atlanta, GA 30301"
12/08/19 06:23,34in Ultrawide Monitor,1.0,379.99,"888 Meadow St, Austin, TX 73301"
12/01/19 18:54,iPhone,1.0,700.0,"57 Park St, San Francisco, CA 94016"
12/10/19 10:11,Macbook Pro Laptop,1.0,1700.0,"118 Hickory St, Los Angeles, CA 90001"
12/10/19 13:29,Apple Airpods Headphones,1.0,150.0,"58 Hill St, Los Angeles, CA 90001"
12/13/19 22:37,Macbook Pro Laptop,1.0,1700.0,"816 2nd St, Dallas, TX 75001"
12/26/19 11:07,Apple Airpods Headphones,1.0,150.0,"773 Park St, New York City, NY 10001"
12/12/19 02:34,Apple Airpods Headphones,1.0,150.0,"953 Hickory St, Seattle, WA 98101"
12/24/19 10:08,Apple Airpods Headphones,1.0,150.0,"673 Spruce St, Dallas, TX 75001"
12/22/19 18:31,Flatscreen TV,1.0,300.0,"697 14th St, Seattle, WA 98101"
12/18/19 12:05,27in FHD Monitor,1.0,149.99,"699 Madison St, Boston, MA 02215"
12/10/19 22:46,iPhone,1.0,700.0,"199 Dogwood St, New York City, NY 10001"
12/10/19 20:06,iPhone,1.0,700.0,"784 4th St, San Francisco, CA 94016"
12/25/19 20:32,Apple Airpods Headphones,1.0,150.0,"913 River St, Seattle, WA 98101"
12/20/19 16:46,Google Phone,1.0,600.0,"713 Hill St, Austin, TX 73301"
12/12/19 15:14,iPhone,1.0,700.0,"196 Church St, Los Angeles, CA 90001"
12/23/19 19:47,Macbook Pro Laptop,1.0,1700.0,"309 Park St, Los Angeles, CA 90001"
12/04/19 07:49,34in Ultrawide Monitor,1.0,379.99,"155 Johnson St, Boston, MA 02215"
12/17/19 23:07,Apple Airpods Headphones,1.0,150.0,"218 Jackson St, San Francisco, CA 94016"
12/21/19 12:11,iPhone,1.0,700.0,"690 Ridge St, Boston, MA 02215"
12/18/19 08:28,Apple Airpods Headphones,1.0,150.0,"486 Washington St, Atlanta, GA 30301"
12/25/19 14:57,Apple Airpods Headphones,1.0,150.0,"579 Johnson St, San Francisco, CA 94016"
12/13/19 20:51,27in 4K Gaming Monitor,1.0,389.99,"334 Johnson St, Dallas, TX 75001"
12/13/19 20:04,27in 4K Gaming Monitor,1.0,389.99,"163 Hill St, New York City, NY 10001"
12/16/19 11:12,27in FHD Monitor,1.0,149.99,"206 Elm St, Atlanta, GA 30301"
12/05/19 05:56,AAA Batteries (4-pack),4.0,2.99,"643 1st St, Dallas, TX 75001"
12/19/19 11:17,34in Ultrawide Monitor,1.0,379.99,"593 Center St, Austin, TX 73301"
12/20/19 06:15,34in Ultrawide Monitor,1.0,379.99,"170 Washington St, New York City, NY 10001"
12/10/19 23:32,27in 4K Gaming Monitor,1.0,389.99,"917 River St, Los Angeles, CA 90001"
12/03/19 17:20,Google Phone,1.0,600.0,"898 Lakeview St, San Francisco, CA 94016"
12/03/19 20:07,34in Ultrawide Monitor,1.0,379.99,"707 Hill St, San Francisco, CA 94016"
12/29/19 09:06,27in FHD Monitor,1.0,149.99,"770 Dogwood St, Portland, OR 97035"
12/10/19 16:27,Apple Airpods Headphones,1.0,150.0,"556 South St, Dallas, TX 75001"
12/22/19 22:33,Google Phone,1.0,600.0,"814 Walnut St, Austin, TX 73301"
12/18/19 08:15,LG Dryer,1.0,600.0,"829 Johnson St, Los Angeles, CA 90001"
12/22/19 16:07,Apple Airpods Headphones,1.0,150.0,"331 Elm St, San Francisco, CA 94016"
12/22/19 11:22,Macbook Pro Laptop,1.0,1700.0,"960 Cedar St, Dallas, TX 75001"
12/31/19 23:37,Vareebadd Phone,1.0,400.0,"876 Lincoln St, San Francisco, CA 94016"
12/31/19 19:54,Macbook Pro Laptop,1.0,1700.0,"308 Pine St, San Francisco, CA 94016"
12/26/19 23:12,Flatscreen TV,1.0,300.0,"699 Highland St, San Francisco, CA 94016"
12/14/19 13:02,AAA Batteries (4-pack),3.0,2.99,"736 12th St, Boston, MA 02215"
12/25/19 16:09,Apple Airpods Headphones,1.0,150.0,"395 14th St, New York City, NY 10001"
12/09/19 12:23,iPhone,1.0,700.0,"562 1st St, San Francisco, CA 94016"
12/09/19 12:23,Apple Airpods Headphones,1.0,150.0,"562 1st St, San Francisco, CA 94016"
12/15/19 10:40,Apple Airpods Headphones,1.0,150.0,"171 Adams St, San Francisco, CA 94016"
12/21/19 15:47,AA Batteries (4-pack),3.0,3.84,"822 Main St, San Francisco, CA 94016"
12/29/19 06:54,Apple Airpods Headphones,1.0,150.0,"503 8th St, New York City, NY 10001"
12/26/19 17:34,27in FHD Monitor,1.0,149.99,"107 Pine St, San Francisco, CA 94016"
12/14/19 16:25,Flatscreen TV,1.0,300.0,"402 River St, New York City, NY 10001"
12/31/19 19:48,Google Phone,1.0,600.0,"950 Center St, Boston, MA 02215"
12/17/19 19:46,ThinkPad Laptop,1.0,999.99,"897 Adams St, Atlanta, GA 30301"
12/11/19 13:47,34in Ultrawide Monitor,1.0,379.99,"267 Madison St, Seattle, WA 98101"
12/02/19 22:48,Apple Airpods Headphones,1.0,150.0,"440 Maple St, Boston, MA 02215"
12/03/19 12:54,Macbook Pro Laptop,1.0,1700.0,"936 Highland St, San Francisco, CA 94016"
12/15/19 13:31,AAA Batteries (4-pack),3.0,2.99,"840 5th St, San Francisco, CA 94016"
12/30/19 15:16,Apple Airpods Headphones,1.0,150.0,"470 Willow St, San Francisco, CA 94016"
12/27/19 15:52,34in Ultrawide Monitor,1.0,379.99,"886 5th St, Portland, OR 97035"
12/20/19 18:43,AAA Batteries (4-pack),4.0,2.99,"664 Ridge St, Boston, MA 02215"
12/20/19 18:43,27in FHD Monitor,1.0,149.99,"664 Ridge St, Boston, MA 02215"
12/29/19 19:47,34in Ultrawide Monitor,1.0,379.99,"804 7th St, New York City, NY 10001"
12/12/19 13:50,iPhone,1.0,700.0,"198 Hill St, Boston, MA 02215"
12/03/19 08:23,ThinkPad Laptop,1.0,999.99,"59 Willow St, Los Angeles, CA 90001"
12/26/19 09:17,iPhone,1.0,700.0,"416 Center St, New York City, NY 10001"
12/12/19 14:32,ThinkPad Laptop,1.0,999.99,"776 Sunset St, New York City, NY 10001"
12/28/19 19:11,AA Batteries (4-pack),5.0,3.84,"142 Ridge St, Los Angeles, CA 90001"
12/04/19 10:57,27in 4K Gaming Monitor,1.0,389.99,"791 Washington St, Atlanta, GA 30301"
12/22/19 10:24,Macbook Pro Laptop,1.0,1700.0,"527 Park St, New York City, NY 10001"
12/12/19 13:09,27in FHD Monitor,1.0,149.99,"127 7th St, San Francisco, CA 94016"
12/30/19 22:06,Apple Airpods Headphones,1.0,150.0,"584 4th St, Los Angeles, CA 90001"
12/16/19 13:06,Apple Airpods Headphones,1.0,150.0,"399 Cedar St, New York City, NY 10001"
12/20/19 17:17,AA Batteries (4-pack),3.0,3.84,"979 13th St, Los Angeles, CA 90001"
12/26/19 20:46,27in 4K Gaming Monitor,1.0,389.99,"699 Walnut St, New York City, NY 10001"
12/22/19 19:08,Flatscreen TV,1.0,300.0,"858 Chestnut St, San Francisco, CA 94016"
12/13/19 00:29,34in Ultrawide Monitor,1.0,379.99,"726 11th St, New York City, NY 10001"
12/21/19 17:14,Flatscreen TV,1.0,300.0,"996 Johnson St, New York City, NY 10001"
